"dist" "gap" "cnt" "max" "mean"
"orthoMCL1892" 0 0 1 6 0.0540540540540541
"orthoMCL1893" 0 0 1 6 0.0540540540540541
"orthoMCL1894" 0 0 1 6 0.0540540540540541
"orthoMCL1895" 0 0 1 6 0.0540540540540541
"orthoMCL1896" 63.8282301025198 36 6 1 0.0540540540540541
"orthoMCL1897" 79.8604569900449 30 6 1 0.0540540540540541
"orthoMCL1898" 25.1701149595358 1 5 2 0.0540540540540541
"orthoMCL1899" 44.0491590949056 1 6 1 0.0540540540540541
"orthoMCL1900" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1901" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1902" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1903" 38.8228647380091 8 5 2 0.0540540540540541
"orthoMCL1904" 11.3137084989848 0 4 3 0.0540540540540541
"orthoMCL1905" 91.7503434927972 42 6 1 0.0540540540540541
"orthoMCL1906" 60.4340923705102 11 6 1 0.0540540540540541
"orthoMCL1907" 29.856406460551 2 5 2 0.0540540540540541
"orthoMCL1908" 28.6848335852972 2 5 2 0.0540540540540541
"orthoMCL1909" 83.0918484614532 13 6 1 0.0540540540540541
"orthoMCL1910" 72.7138483653264 13 6 1 0.0540540540540541
"orthoMCL1911" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1912" 86.2295575835048 46 6 1 0.0540540540540541
"orthoMCL1913" 65.0709436029844 15 6 1 0.0540540540540541
"orthoMCL1914" 70.0308593957778 20 6 1 0.0540540540540541
"orthoMCL1915" 39.5979797464467 7 5 2 0.0540540540540541
"orthoMCL1916" 45.3020284245124 3 6 1 0.0540540540540541
"orthoMCL1917" 50.7661300396502 3 6 1 0.0540540540540541
"orthoMCL1918" 62.7511607872879 26 6 1 0.0540540540540541
"orthoMCL1919" 69.1968498864363 10 6 1 0.0540540540540541
"orthoMCL1920" 48.2302316547879 3 6 1 0.0540540540540541
"orthoMCL1921" 54.6638651163122 5 6 1 0.0540540540540541
"orthoMCL1922" 78.4738632119918 70 5 2 0.0540540540540541
"orthoMCL1923" 75.1629074184952 16 6 1 0.0540540540540541
"orthoMCL1924" 39.706013344398 0 6 1 0.0540540540540541
"orthoMCL1925" 88.5719300668955 42 6 1 0.0540540540540541
"orthoMCL1926" 75.3626831725951 14 6 1 0.0540540540540541
"orthoMCL1927" 98.607676747252 60 6 1 0.0540540540540541
"orthoMCL1928" 11.3137084989848 0 4 2 0.0540540540540541
"orthoMCL1929" 53.9950319330544 2 6 1 0.0540540540540541
"orthoMCL1930" 74.9680739306685 69 6 1 0.0540540540540541
"orthoMCL1931" 33.9411254969543 2 5 2 0.0540540540540541
"orthoMCL1932" 59.3663656647699 5 6 1 0.0540540540540541
"orthoMCL1933" 25.1701149595358 1 5 2 0.0540540540540541
"orthoMCL1934" 33.9411254969543 2 5 2 0.0540540540540541
"orthoMCL1935" 39.0265214200868 0 6 1 0.0540540540540541
"orthoMCL1936" 25.1701149595358 1 5 2 0.0540540540540541
"orthoMCL1937" 16.4852813742386 2 4 2 0.0540540540540541
"orthoMCL1938" 56.0251170569922 5 6 1 0.0540540540540541
"orthoMCL1939" 61.4551384155167 25 6 1 0.0540540540540541
"orthoMCL1940" 52.2302316547879 9 6 1 0.0540540540540541
"orthoMCL1941" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1942" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1943" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1944" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1945" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1946" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1947" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1948" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1949" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1950" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1951" 56.2823010975923 11 6 1 0.0540540540540541
"orthoMCL1952" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1953" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1954" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1955" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1956" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1957" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1958" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1959" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1960" 38.9267453145575 0 6 1 0.0540540540540541
"orthoMCL1961" 43.3137084989848 1 6 1 0.0540540540540541
"orthoMCL1962" 43.3137084989848 1 6 1 0.0540540540540541
"orthoMCL1963" 34.6371398351582 8 5 2 0.0540540540540541
"orthoMCL1964" 0 0 1 5 0.045045045045045
"orthoMCL1965" 31.6227766016838 32 4 2 0.045045045045045
"orthoMCL1966" 0 0 1 5 0.045045045045045
"orthoMCL1967" 0 0 1 5 0.045045045045045
"orthoMCL1968" 0 0 1 5 0.045045045045045
"orthoMCL1969" 19.8724751402747 6 4 2 0.045045045045045
"orthoMCL1970" 22.6757634819341 5 4 2 0.045045045045045
"orthoMCL1971" 4.89897948556636 15 2 4 0.045045045045045
"orthoMCL1972" 16 2 4 2 0.045045045045045
"orthoMCL1973" 26 21 4 2 0.045045045045045
"orthoMCL1974" 34.9130889335052 44 4 2 0.045045045045045
"orthoMCL1975" 0 0 1 5 0.045045045045045
"orthoMCL1976" 29.6910323321919 7 4 2 0.045045045045045
"orthoMCL1977" 16.9442719099992 1 4 2 0.045045045045045
"orthoMCL1978" 18.0652277746293 5 4 2 0.045045045045045
"orthoMCL1979" 14.5558337350587 21 3 2 0.045045045045045
"orthoMCL1980" 0 0 2 3 0.045045045045045
"orthoMCL1981" 16.9282032302755 1 4 2 0.045045045045045
"orthoMCL1982" 8.29252873988395 3 3 2 0.045045045045045
"orthoMCL1983" 8 2 3 2 0.045045045045045
"orthoMCL1984" 26.9736659610103 17 4 2 0.045045045045045
"orthoMCL1985" 6.6332495807108 49 2 3 0.045045045045045
"orthoMCL1986" 17.3400927554199 46 3 3 0.045045045045045
"orthoMCL1987" 5.65685424949238 1 3 2 0.045045045045045
"orthoMCL1988" 16.0491590949056 1 4 2 0.045045045045045
"orthoMCL1989" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1990" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1991" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1992" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1993" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1994" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1995" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1996" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1997" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1998" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL1999" 5.65685424949238 0 3 2 0.045045045045045
"orthoMCL2000" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2001" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2002" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2003" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2004" 5.65685424949238 1 3 2 0.045045045045045
"orthoMCL2005" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2006" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2007" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2008" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2009" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2010" 16.0491590949056 3 4 2 0.045045045045045
"orthoMCL2011" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2012" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2013" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2014" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2015" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2016" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2017" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2018" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2019" 21.5313621158799 4 4 2 0.045045045045045
"orthoMCL2020" 0 0 2 3 0.045045045045045
"orthoMCL2021" 44.4259392419405 47 4 2 0.045045045045045
"orthoMCL2022" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2023" 5.65685424949238 1 3 3 0.045045045045045
"orthoMCL2024" 2.82842712474619 0 2 4 0.045045045045045
"orthoMCL2025" 16.0491590949056 1 4 2 0.045045045045045
"orthoMCL2026" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2027" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2028" 0 0 1 5 0.045045045045045
"orthoMCL2029" 14.4124584867593 13 3 2 0.045045045045045
"orthoMCL2030" 3.46410161513775 18 2 4 0.045045045045045
"orthoMCL2031" 13.856406460551 55 3 3 0.045045045045045
"orthoMCL2032" 29.5116666951178 24 4 2 0.045045045045045
"orthoMCL2033" 2 3 2 3 0.045045045045045
"orthoMCL2034" 16.4852813742386 2 4 2 0.045045045045045
"orthoMCL2035" 17.1209558646301 2 4 2 0.045045045045045
"orthoMCL2036" 11.7274066103125 11 3 3 0.045045045045045
"orthoMCL2037" 17.1209558646301 2 4 2 0.045045045045045
"orthoMCL2038" 14.3630811007041 12 3 3 0.045045045045045
"orthoMCL2039" 36.716529440892 58 4 2 0.045045045045045
"orthoMCL2040" 6 20 2 4 0.045045045045045
"orthoMCL2041" 8 5 3 3 0.045045045045045
"orthoMCL2042" 4 5 2 3 0.045045045045045
"orthoMCL2043" 63.045337720093 32 5 1 0.045045045045045
"orthoMCL2044" 0 0 1 5 0.045045045045045
"orthoMCL2045" 16 5 4 2 0.045045045045045
"orthoMCL2046" 0 0 1 5 0.045045045045045
"orthoMCL2047" 37.3882777951863 43 4 2 0.045045045045045
"orthoMCL2048" 22.2931514681232 35 3 2 0.045045045045045
"orthoMCL2049" 0 0 1 5 0.045045045045045
"orthoMCL2050" 0 0 1 5 0.045045045045045
"orthoMCL2051" 0 0 1 5 0.045045045045045
"orthoMCL2052" 0 0 1 5 0.045045045045045
"orthoMCL2053" 0 0 1 5 0.045045045045045
"orthoMCL2054" 18.2700949261323 4 4 2 0.045045045045045
"orthoMCL2055" 0 0 2 3 0.045045045045045
"orthoMCL2056" 11.3137084989848 13 3 2 0.045045045045045
"orthoMCL2057" 21.2207319701595 16 4 2 0.045045045045045
"orthoMCL2058" 23.8450658305288 16 4 2 0.045045045045045
"orthoMCL2059" 3.46410161513775 18 2 4 0.045045045045045
"orthoMCL2060" 32.1982759339599 31 4 2 0.045045045045045
"orthoMCL2061" 45.7817454001559 69 4 2 0.045045045045045
"orthoMCL2062" 8.94427190999916 2 3 3 0.045045045045045
"orthoMCL2063" 0 0 1 5 0.045045045045045
"orthoMCL2064" 23.9628191396583 12 4 2 0.045045045045045
"orthoMCL2065" 16.4852813742386 2 4 2 0.045045045045045
"orthoMCL2066" 34.3186819443039 52 4 2 0.045045045045045
"orthoMCL2067" 22.8845944417589 8 4 2 0.045045045045045
"orthoMCL2068" 2.82842712474619 1 2 4 0.045045045045045
"orthoMCL2069" 18.7009022650209 4 4 2 0.045045045045045
"orthoMCL2070" 12.592065701875 7 3 3 0.045045045045045
"orthoMCL2071" 2.82842712474619 4 2 4 0.045045045045045
"orthoMCL2072" 11.6568542494924 0 4 2 0.045045045045045
"orthoMCL2073" 34.8782089478911 19 4 2 0.045045045045045
"orthoMCL2074" 13.3842608598049 10 3 3 0.045045045045045
"orthoMCL2075" 14.5850574797679 1 4 2 0.045045045045045
"orthoMCL2076" 6.82842712474619 0 3 2 0.045045045045045
"orthoMCL2077" 5.65685424949238 1 3 3 0.045045045045045
"orthoMCL2078" 2 1 2 4 0.045045045045045
"orthoMCL2079" 4 0 3 3 0.045045045045045
"orthoMCL2080" 0 0 1 5 0.045045045045045
"orthoMCL2081" 4 0 3 2 0.045045045045045
"orthoMCL2082" 6.6332495807108 17 2 4 0.045045045045045
"orthoMCL2083" 4 0 3 3 0.045045045045045
"orthoMCL2084" 5.65685424949238 0 3 2 0.045045045045045
"orthoMCL2085" 0 0 1 5 0.045045045045045
"orthoMCL2086" 0 0 2 4 0.045045045045045
"orthoMCL2087" 0 0 2 4 0.045045045045045
"orthoMCL2088" 0 0 1 5 0.045045045045045
"orthoMCL2089" 0 0 1 5 0.045045045045045
"orthoMCL2090" 0 0 1 5 0.045045045045045
"orthoMCL2091" 0 0 2 3 0.045045045045045
"orthoMCL2092" 0 0 1 5 0.045045045045045
"orthoMCL2093" 0 0 2 4 0.045045045045045
"orthoMCL2094" 16.6848335852972 1 4 2 0.045045045045045
"orthoMCL2095" 9.65685424949238 5 3 2 0.045045045045045
"orthoMCL2096" 5.29150262212918 10 2 4 0.045045045045045
"orthoMCL2097" 0 0 1 5 0.045045045045045
"orthoMCL2098" 4.47213595499958 7 2 4 0.045045045045045
"orthoMCL2099" 15.3711154405659 14 3 3 0.045045045045045
"orthoMCL2100" 41.9403949716531 18 5 1 0.045045045045045
"orthoMCL2101" 0 0 1 5 0.045045045045045
"orthoMCL2102" 0 0 1 5 0.045045045045045
"orthoMCL2103" 22.8845944417589 3 4 2 0.045045045045045
"orthoMCL2104" 12 8 3 2 0.045045045045045
"orthoMCL2105" 2.82842712474619 2 2 4 0.045045045045045
"orthoMCL2106" 17.5816064523324 19 3 3 0.045045045045045
"orthoMCL2107" 6.92820323027551 14 2 4 0.045045045045045
"orthoMCL2108" 0 0 1 5 0.045045045045045
"orthoMCL2109" 29.3205080756888 15 4 2 0.045045045045045
"orthoMCL2110" 0 0 1 5 0.045045045045045
"orthoMCL2111" 0 0 2 3 0.045045045045045
"orthoMCL2112" 0 0 2 3 0.045045045045045
"orthoMCL2113" 0 0 2 3 0.045045045045045
"orthoMCL2114" 6.92820323027551 1 3 3 0.045045045045045
"orthoMCL2115" 32 50 4 2 0.045045045045045
"orthoMCL2116" 24 22 4 2 0.045045045045045
"orthoMCL2117" 0 0 2 3 0.045045045045045
"orthoMCL2118" 0 0 2 4 0.045045045045045
"orthoMCL2119" 0 0 2 3 0.045045045045045
"orthoMCL2120" 0 0 1 5 0.045045045045045
"orthoMCL2121" 0 0 1 5 0.045045045045045
"orthoMCL2122" 0 0 1 5 0.045045045045045
"orthoMCL2123" 2.82842712474619 2 2 4 0.045045045045045
"orthoMCL2124" 51.8228646472475 55 4 2 0.045045045045045
"orthoMCL2125" 16.6332495807108 25 3 2 0.045045045045045
"orthoMCL2126" 0 0 1 5 0.045045045045045
"orthoMCL2127" 5.65685424949238 11 2 4 0.045045045045045
"orthoMCL2128" 11.6568542494924 0 4 2 0.045045045045045
"orthoMCL2129" 12.1904821076955 1 3 3 0.045045045045045
"orthoMCL2130" 12.1904821076955 2 3 3 0.045045045045045
"orthoMCL2131" 0 0 2 3 0.045045045045045
"orthoMCL2132" 0 0 1 5 0.045045045045045
"orthoMCL2133" 2.82842712474619 0 2 3 0.045045045045045
"orthoMCL2134" 10.7646646948835 6 3 3 0.045045045045045
"orthoMCL2135" 0 0 1 5 0.045045045045045
"orthoMCL2136" 0 0 1 5 0.045045045045045
"orthoMCL2137" 16 3 4 2 0.045045045045045
"orthoMCL2138" 0 0 2 3 0.045045045045045
"orthoMCL2139" 18.3303027798234 22 3 3 0.045045045045045
"orthoMCL2140" 8.94427190999916 7 3 2 0.045045045045045
"orthoMCL2141" 8 1 3 3 0.045045045045045
"orthoMCL2142" 10.9282032302755 2 3 2 0.045045045045045
"orthoMCL2143" 16 3 4 2 0.045045045045045
"orthoMCL2144" 17.6568542494924 3 4 2 0.045045045045045
"orthoMCL2145" 14.5830052442584 10 3 3 0.045045045045045
"orthoMCL2146" 18.3923048454133 1 4 2 0.045045045045045
"orthoMCL2147" 0 0 1 5 0.045045045045045
"orthoMCL2148" 18.7009022650209 6 4 2 0.045045045045045
"orthoMCL2149" 37.8136175533712 39 4 2 0.045045045045045
"orthoMCL2150" 0 0 1 5 0.045045045045045
"orthoMCL2151" 0 0 2 4 0.045045045045045
"orthoMCL2152" 0 0 1 5 0.045045045045045
"orthoMCL2153" 0 0 1 5 0.045045045045045
"orthoMCL2154" 0 0 2 4 0.045045045045045
"orthoMCL2155" 4 0 3 3 0.045045045045045
"orthoMCL2156" 4 0 3 2 0.045045045045045
"orthoMCL2157" 0 0 2 3 0.045045045045045
"orthoMCL2158" 45.5357052377686 44 4 2 0.045045045045045
"orthoMCL2159" 4 0 2 3 0.045045045045045
"orthoMCL2160" 0 0 1 5 0.045045045045045
"orthoMCL2161" 0 0 2 4 0.045045045045045
"orthoMCL2162" 4 0 3 2 0.045045045045045
"orthoMCL2163" 0 0 1 5 0.045045045045045
"orthoMCL2164" 0 0 2 4 0.045045045045045
"orthoMCL2165" 32.3691631815515 46 4 2 0.045045045045045
"orthoMCL2166" 16.0491590949056 2 4 2 0.045045045045045
"orthoMCL2167" 16.0491590949056 3 4 2 0.045045045045045
"orthoMCL2168" 3.46410161513775 4 2 4 0.045045045045045
"orthoMCL2169" 0 0 1 5 0.045045045045045
"orthoMCL2170" 22.7009022650209 8 4 2 0.045045045045045
"orthoMCL2171" 15.4641016151378 2 4 2 0.045045045045045
"orthoMCL2172" 36.8041943705577 21 4 2 0.045045045045045
"orthoMCL2173" 4 0 3 3 0.045045045045045
"orthoMCL2174" 0 0 1 5 0.045045045045045
"orthoMCL2175" 4 0 3 3 0.045045045045045
"orthoMCL2176" 4 0 3 3 0.045045045045045
"orthoMCL2177" 4 0 3 2 0.045045045045045
"orthoMCL2178" 5.29150262212918 7 2 4 0.045045045045045
"orthoMCL2179" 21.4164078649987 8 4 2 0.045045045045045
"orthoMCL2180" 17.6568542494924 3 4 2 0.045045045045045
"orthoMCL2181" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2182" 0 0 2 4 0.045045045045045
"orthoMCL2183" 11.3137084989848 5 3 3 0.045045045045045
"orthoMCL2184" 5.65685424949238 1 3 2 0.045045045045045
"orthoMCL2185" 17.6568542494924 3 4 2 0.045045045045045
"orthoMCL2186" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2187" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2188" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2189" 14.5830052442584 7 3 3 0.045045045045045
"orthoMCL2190" 30.4499443206436 15 4 2 0.045045045045045
"orthoMCL2191" 35.3137084989848 17 4 2 0.045045045045045
"orthoMCL2192" 16.0491590949056 4 4 2 0.045045045045045
"orthoMCL2193" 5.65685424949238 1 3 3 0.045045045045045
"orthoMCL2194" 0 0 1 5 0.045045045045045
"orthoMCL2195" 9.79795897113271 3 3 3 0.045045045045045
"orthoMCL2196" 32.1436708024802 13 4 2 0.045045045045045
"orthoMCL2197" 18.8284271247462 3 4 2 0.045045045045045
"orthoMCL2198" 18.8284271247462 3 4 2 0.045045045045045
"orthoMCL2199" 16 3 4 2 0.045045045045045
"orthoMCL2200" 13.7566303550217 0 4 2 0.045045045045045
"orthoMCL2201" 4 0 3 2 0.045045045045045
"orthoMCL2202" 0 0 2 3 0.045045045045045
"orthoMCL2203" 6.92820323027551 1 3 2 0.045045045045045
"orthoMCL2204" 19.0732621144911 11 4 2 0.045045045045045
"orthoMCL2205" 11.3137084989848 6 3 3 0.045045045045045
"orthoMCL2206" 0 0 2 3 0.045045045045045
"orthoMCL2207" 17.8885438199983 53 3 2 0.045045045045045
"orthoMCL2208" 0 0 2 3 0.045045045045045
"orthoMCL2209" 0 0 1 5 0.045045045045045
"orthoMCL2210" 0 0 1 5 0.045045045045045
"orthoMCL2211" 13.7566303550217 0 4 2 0.045045045045045
"orthoMCL2212" 27.0551411992579 8 4 2 0.045045045045045
"orthoMCL2213" 4 0 3 3 0.045045045045045
"orthoMCL2214" 0 0 2 4 0.045045045045045
"orthoMCL2215" 0 0 2 3 0.045045045045045
"orthoMCL2216" 8 4 3 3 0.045045045045045
"orthoMCL2217" 16.0491590949056 2 4 2 0.045045045045045
"orthoMCL2218" 16.0491590949056 2 4 2 0.045045045045045
"orthoMCL2219" 5.29150262212918 12 2 4 0.045045045045045
"orthoMCL2220" 6.92820323027551 4 3 3 0.045045045045045
"orthoMCL2221" 0 0 1 5 0.045045045045045
"orthoMCL2222" 26.9736659610103 17 4 2 0.045045045045045
"orthoMCL2223" 30.4512749981696 23 4 2 0.045045045045045
"orthoMCL2224" 0 0 1 5 0.045045045045045
"orthoMCL2225" 0 0 1 5 0.045045045045045
"orthoMCL2226" 19.1665532794754 38 3 3 0.045045045045045
"orthoMCL2227" 9.79795897113271 2 3 3 0.045045045045045
"orthoMCL2228" 4 0 3 3 0.045045045045045
"orthoMCL2229" 18.3303027798234 21 3 3 0.045045045045045
"orthoMCL2230" 0 0 1 5 0.045045045045045
"orthoMCL2231" 0 0 1 5 0.045045045045045
"orthoMCL2232" 0 0 1 5 0.045045045045045
"orthoMCL2233" 0 0 1 5 0.045045045045045
"orthoMCL2234" 0 0 1 5 0.045045045045045
"orthoMCL2235" 0 0 1 5 0.045045045045045
"orthoMCL2236" 0 0 1 5 0.045045045045045
"orthoMCL2237" 0 0 1 5 0.045045045045045
"orthoMCL2238" 46.719371047149 59 5 1 0.045045045045045
"orthoMCL2239" 43.3177485246953 7 5 1 0.045045045045045
"orthoMCL2240" 38.311224465512 3 5 1 0.045045045045045
"orthoMCL2241" 37.4918577983824 10 5 1 0.045045045045045
"orthoMCL2242" 41.1185309549494 16 5 1 0.045045045045045
"orthoMCL2243" 58.4458129946032 49 5 1 0.045045045045045
"orthoMCL2244" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2245" 26.9282032302755 1 5 1 0.045045045045045
"orthoMCL2246" 61.7039208460263 40 5 1 0.045045045045045
"orthoMCL2247" 40.2462863962835 15 5 1 0.045045045045045
"orthoMCL2248" 27.4134846045141 1 5 1 0.045045045045045
"orthoMCL2249" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2250" 30.8936548993755 4 5 1 0.045045045045045
"orthoMCL2251" 40 19 5 1 0.045045045045045
"orthoMCL2252" 69.8499610914134 85 5 1 0.045045045045045
"orthoMCL2253" 36.712902195303 33 4 2 0.045045045045045
"orthoMCL2254" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2255" 34.8328157299975 3 5 1 0.045045045045045
"orthoMCL2256" 32.3577565145132 4 5 1 0.045045045045045
"orthoMCL2257" 47.3795654234651 17 5 1 0.045045045045045
"orthoMCL2258" 41.9018691912858 17 5 1 0.045045045045045
"orthoMCL2259" 47.1353288280895 10 5 1 0.045045045045045
"orthoMCL2260" 25.1701149595358 0 5 1 0.045045045045045
"orthoMCL2261" 26.9282032302755 2 5 1 0.045045045045045
"orthoMCL2262" 53.1691257650572 21 5 1 0.045045045045045
"orthoMCL2263" 29.856406460551 3 5 1 0.045045045045045
"orthoMCL2264" 42.2419117292603 21 5 1 0.045045045045045
"orthoMCL2265" 29.2022523189831 10 5 1 0.045045045045045
"orthoMCL2266" 35.4548132206251 3 5 1 0.045045045045045
"orthoMCL2267" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2268" 29.2022523189831 10 5 1 0.045045045045045
"orthoMCL2269" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2270" 68.0665371733159 66 5 1 0.045045045045045
"orthoMCL2271" 29.2698910650651 2 5 1 0.045045045045045
"orthoMCL2272" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2273" 33.9411254969543 7 5 1 0.045045045045045
"orthoMCL2274" 29.2698910650651 2 5 1 0.045045045045045
"orthoMCL2275" 26.3416878347896 1 5 1 0.045045045045045
"orthoMCL2276" 26.4414639403189 1 5 1 0.045045045045045
"orthoMCL2277" 42.5774428575213 9 5 1 0.045045045045045
"orthoMCL2278" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2279" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2280" 25.1701149595358 0 5 1 0.045045045045045
"orthoMCL2281" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2282" 25.1701149595358 2 5 1 0.045045045045045
"orthoMCL2283" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2284" 26.4414639403189 1 5 1 0.045045045045045
"orthoMCL2285" 26.4414639403189 0 5 1 0.045045045045045
"orthoMCL2286" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2287" 17.6568542494924 3 4 2 0.045045045045045
"orthoMCL2288" 38.5815473285403 6 5 1 0.045045045045045
"orthoMCL2289" 26.4414639403189 1 5 1 0.045045045045045
"orthoMCL2290" 16.0491590949056 1 4 2 0.045045045045045
"orthoMCL2291" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2292" 38.311224465512 7 5 1 0.045045045045045
"orthoMCL2293" 16.0491590949056 0 4 2 0.045045045045045
"orthoMCL2294" 11.3137084989848 0 4 2 0.045045045045045
"orthoMCL2295" 31.5132607100434 3 5 1 0.045045045045045
"orthoMCL2296" 80.0693405130597 74 5 1 0.045045045045045
"orthoMCL2297" 23.4134846045141 0 5 1 0.045045045045045
"orthoMCL2298" 13.7566303550217 0 4 2 0.045045045045045
"orthoMCL2299" 43.0961802524797 17 5 1 0.045045045045045
"orthoMCL2300" 9.65685424949238 3 3 2 0.045045045045045
"orthoMCL2301" 27.4134846045141 1 5 1 0.045045045045045
"orthoMCL2302" 55.7817813916303 13 5 1 0.045045045045045
"orthoMCL2303" 39.3910507907624 20 5 1 0.045045045045045
"orthoMCL2304" 26.3416878347896 1 5 1 0.045045045045045
"orthoMCL2305" 29.9269491756247 5 5 1 0.045045045045045
"orthoMCL2306" 27.3137084989848 2 5 1 0.045045045045045
"orthoMCL2307" 26.5344404691442 1 5 1 0.045045045045045
"orthoMCL2308" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2309" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2310" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2311" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2312" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2313" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2314" 23.5132607100434 0 5 1 0.045045045045045
"orthoMCL2315" 23.5132607100434 0 5 1 0.045045045045045
